#  E (eV)   dos(E)     Int dos(E) EFermi =    8.585 eV
  -9.794  0.3558E-84  0.7365E-85
  -9.793  0.3558E-84  0.7401E-85
  -9.792  0.3558E-84  0.7436E-85
  -9.791  0.3558E-84  0.7472E-85
  -9.790  0.3558E-84  0.7507E-85
  -9.789  0.3558E-84  0.7543E-85
  -9.788  0.3558E-84  0.7578E-85
  -9.787  0.3558E-84  0.7614E-85
  -9.786  0.3558E-84  0.7650E-85
  -9.785  0.3558E-84  0.7685E-85
  -9.784  0.3558E-84  0.7721E-85
  -9.783  0.3558E-84  0.7756E-85
  -9.782  0.3558E-84  0.7792E-85
  -9.781  0.3558E-84  0.7827E-85
  -9.780  0.3558E-84  0.7863E-85
  -9.779  0.3558E-84  0.7899E-85
  -9.778  0.3558E-84  0.7934E-85
  -9.777  0.3558E-84  0.7970E-85
  -9.776  0.3558E-84  0.8005E-85
  -9.775  0.3558E-84  0.8041E-85
  -9.774  0.3558E-84  0.8077E-85
  -9.773  0.3558E-84  0.8112E-85
  -9.772  0.3558E-84  0.8148E-85
  -9.771  0.3558E-84  0.8183E-85
  -9.770  0.3558E-84  0.8219E-85
  -9.769  0.3558E-84  0.8254E-85
  -9.768  0.3558E-84  0.8290E-85
  -9.767  0.3558E-84  0.8326E-85
  -9.766  0.3558E-84  0.8361E-85
  -9.765  0.3558E-84  0.8397E-85
  -9.764  0.3558E-84  0.8432E-85
  -9.763  0.3558E-84  0.8468E-85
  -9.762  0.3558E-84  0.8503E-85
  -9.761  0.3558E-84  0.8539E-85
  -9.760  0.3558E-84  0.8575E-85
  -9.759  0.3558E-84  0.8610E-85
  -9.758  0.3558E-84  0.8646E-85
  -9.757  0.3558E-84  0.8681E-85
  -9.756  0.3558E-84  0.8717E-85
  -9.755  0.3558E-84  0.8753E-85
  -9.754  0.3558E-84  0.8788E-85
  -9.753  0.3558E-84  0.8824E-85
  -9.752  0.3558E-84  0.8859E-85
  -9.751  0.3558E-84  0.8895E-85
  -9.750  0.3558E-84  0.8930E-85
  -9.749  0.3558E-84  0.8966E-85
  -9.748  0.3558E-84  0.9002E-85
  -9.747  0.3558E-84  0.9037E-85
  -9.746  0.3558E-84  0.9073E-85
  -9.745  0.3558E-84  0.9108E-85
  -9.744  0.3558E-84  0.9144E-85
  -9.743  0.3558E-84  0.9180E-85
  -9.742  0.3558E-84  0.9215E-85
  -9.741  0.3558E-84  0.9251E-85
  -9.740  0.3558E-84  0.9286E-85
  -9.739  0.3558E-84  0.9322E-85
  -9.738  0.3558E-84  0.9357E-85
  -9.737  0.3558E-84  0.9393E-85
  -9.736  0.3558E-84  0.9429E-85
  -9.735  0.3558E-84  0.9464E-85
  -9.734  0.3558E-84  0.9500E-85
  -9.733  0.3558E-84  0.9535E-85
  -9.732  0.3558E-84  0.9571E-85
  -9.731  0.3558E-84  0.9606E-85
  -9.730  0.3558E-84  0.9642E-85
  -9.729  0.3558E-84  0.9678E-85
  -9.728  0.3558E-84  0.9713E-85
  -9.727  0.3558E-84  0.9749E-85
  -9.726  0.3558E-84  0.9784E-85
  -9.725  0.3558E-84  0.9820E-85
  -9.724  0.3558E-84  0.9856E-85
  -9.723  0.3558E-84  0.9891E-85
  -9.722  0.3558E-84  0.9927E-85
  -9.721  0.3558E-84  0.9962E-85
  -9.720  0.3558E-84  0.9998E-85
  -9.719  0.3558E-84  0.1003E-84
  -9.718  0.3558E-84  0.1007E-84
  -9.717  0.3558E-84  0.1010E-84
  -9.716  0.3558E-84  0.1014E-84
  -9.715  0.3558E-84  0.1018E-84
  -9.714  0.3558E-84  0.1021E-84
  -9.713  0.3558E-84  0.1025E-84
  -9.712  0.3558E-84  0.1028E-84
  -9.711  0.3558E-84  0.1032E-84
  -9.710  0.3558E-84  0.1035E-84
  -9.709  0.3558E-84  0.1039E-84
  -9.708  0.3558E-84  0.1042E-84
  -9.707  0.3558E-84  0.1046E-84
  -9.706  0.3558E-84  0.1050E-84
  -9.705  0.3558E-84  0.1053E-84
  -9.704  0.3558E-84  0.1057E-84
  -9.703  0.3558E-84  0.1060E-84
  -9.702  0.3558E-84  0.1064E-84
